# Channel	Signal	X(mm)	Y(mm)	Z(mm)	Phi(rad)	Theta(rad)
1849	0.160529	48.4273	-251.031	932.733	2.99797	0.298619
1850	0	42.4365	-241.024	936.045	2.99797	0.298619
1851	0	30.3231	-241.1	936.556	2.99797	0.298619
1852	1.04344	24.2006	-251.183	933.754	2.99797	0.298619
1853	0	30.1914	-261.19	930.441	2.99797	0.298619
1854	0	42.3048	-261.114	929.931	2.99797	0.298619
1855	0	66.519	-240.796	934.435	2.87207	0.293886
1856	1.06637	78.6065	-240.662	933.5	2.87207	0.293886
1857	0	72.6783	-230.647	936.899	2.87207	0.293886
1858	1.59383	60.5908	-230.781	937.834	2.87207	0.293886
1859	0.424256	54.4315	-240.929	935.37	2.87207	0.293886
1860	0	60.3597	-250.944	931.971	2.87207	0.293886
1861	0	72.4472	-250.811	931.036	2.87207	0.293886
1862	3.32525	96.6888	-230.345	934.435	2.74417	0.293886
1863	0	108.735	-230.159	933.076	2.74417	0.293886
1864	0	102.873	-220.135	936.56	2.74417	0.293886
1865	0	90.8262	-220.32	937.919	2.74417	0.293886
1866	2.30474	84.6423	-230.53	935.794	2.74417	0.293886
1867	1.03197	90.5049	-240.555	932.31	2.74417	0.293886
1868	0	102.551	-240.369	930.951	2.74417	0.293886
1869	0	126.8	-219.762	933.243	2.61827	0.298619
1870	1.59383	138.79	-219.529	931.461	2.61827	0.298619
1871	1.68556	132.996	-209.494	935.028	2.61827	0.298619
1872	0	121.006	-209.726	936.81	2.61827	0.298619
1873	4.18523	114.809	-219.994	935.026	2.61827	0.298619
1874	0	120.603	-230.029	931.459	2.61827	0.298619
1875	0	132.594	-229.797	929.676	2.61827	0.298619
1876	0	156.795	-209.057	930.864	2.49808	0.307858
1877	0	168.715	-208.783	928.66	2.49808	0.307858
1878	0	162.992	-198.736	932.307	2.49808	0.307858
1879	0	151.073	-199.009	934.512	2.49808	0.307858
1880	0	144.876	-209.33	933.069	2.49808	0.307858
1881	0	150.599	-219.378	929.421	2.49808	0.307858
1882	0	162.518	-219.104	927.217	2.49808	0.307858
1883	0	186.612	-198.149	927.329	2.38617	0.321109
1884	0	198.445	-197.84	924.706	2.38617	0.321109
1885	0.802647	192.797	-187.779	928.43	2.38617	0.321109
1886	6.30651	180.964	-188.088	931.054	2.38617	0.321109
1887	3.71511	174.779	-198.459	929.953	2.38617	0.321109
1888	0	180.428	-208.52	926.229	2.38617	0.321109
1889	0	192.261	-208.21	923.605	2.38617	0.321109
1890	0	216.319	-187.338	922.548	2.28452	0.338235
1891	0	228.051	-186.998	919.507	2.28452	0.338235
1892	0	222.48	-176.923	923.308	2.28452	0.338235
1893	0	210.748	-177.263	926.35	2.28452	0.338235
1894	0	204.588	-187.678	925.589	2.28452	0.338235
1895	0.733849	210.159	-197.753	921.788	2.28452	0.338235
1896	6.50144	221.891	-197.413	918.746	2.28452	0.338235
1897	0	245.669	-176.489	916.619	2.19376	0.358379
1898	4.0247	257.285	-176.124	913.165	2.19376	0.358379
1899	0	251.793	-166.033	917.041	2.19376	0.358379
1900	0	240.177	-166.398	920.495	2.19376	0.358379
1901	0.66505	234.053	-176.854	920.073	2.19376	0.358379
1902	3.63484	239.545	-186.944	916.197	2.19376	0.358379
1903	0	251.161	-186.579	912.743	2.19376	0.358379
1904	0	252.352	-145.645	920.7	2.09425	0.344636
1905	0	263.941	-145.336	917.152	2.09425	0.344636
1906	0	258.414	-135.145	920.699	2.09425	0.344636
1907	0	246.824	-135.453	924.247	2.09425	0.344636
1908	0	240.762	-145.954	924.247	2.09425	0.344636
1909	4.89615	246.29	-156.145	920.7	2.09425	0.344636
1910	3.02713	257.879	-155.836	917.152	2.09425	0.344636
1911	5.43507	258.759	-114.588	923.655	1.98768	0.334344
1912	0	270.322	-114.339	920.018	1.98768	0.334344
1913	0	264.756	-104.059	923.232	1.98768	0.334344
1914	0	253.193	-104.307	926.869	1.98768	0.334344
1915	0	247.196	-114.836	927.293	1.98768	0.334344
1916	0	252.762	-125.117	924.079	1.98768	0.334344
1917	0	264.325	-124.868	920.441	1.98768	0.334344
1918	0	264.998	-83.4128	925.437	1.87575	0.327992
1919	0	276.534	-83.2277	921.711	1.87575	0.327992
1920	3.39405	270.926	-72.8707	924.589	1.87575	0.327992
1921	0	259.39	-73.0558	928.315	1.87575	0.327992
1922	0.137597	253.461	-83.5979	929.162	1.87575	0.327992
1923	0	259.069	-93.9549	926.284	1.87575	0.327992
1924	0	270.606	-93.7698	922.558	1.87575	0.327992
1925	3.15326	271.111	-52.1754	926.023	1.76092	0.325874
1926	0.378391	282.62	-52.057	922.211	1.76092	0.325874
1927	3.9215	276.969	-41.6359	924.752	1.76092	0.325874
1928	0	265.459	-41.7544	928.564	1.76092	0.325874
1929	2.25888	259.602	-52.2938	929.834	1.76092	0.325874
1930	0	265.254	-62.7149	927.293	1.76092	0.325874
1931	2.54554	276.763	-62.5965	923.482	1.76092	0.325874
1932	0	277.028	-20.9001	925.437	1.6461	0.327992
1933	0	288.51	-20.8516	921.542	1.6461	0.327992
1934	0	282.811	-10.379	923.744	1.6461	0.327992
1935	1.3645	271.329	-10.4275	927.638	1.6461	0.327992
1936	1.3989	265.547	-20.9486	929.331	1.6461	0.327992
1937	1.88049	271.245	-31.4212	927.129	1.6461	0.327992
1938	1.51356	282.727	-31.3727	923.235	1.6461	0.327992
1939	0	282.806	10.3636	923.655	1.53417	0.334344
1940	2.5226	294.26	10.339	919.679	1.53417	0.334344
1941	0	288.512	20.8505	921.541	1.53417	0.334344
1942	0.458655	277.058	20.8751	925.517	1.53417	0.334344
1943	0	271.352	10.3882	927.631	1.53417	0.334344
1944	0	277.1	-0.123328	925.77	1.53417	0.334344
1945	2.68313	288.554	-0.147898	921.794	1.53417	0.334344
1946	0	288.383	41.5804	920.7	1.4276	0.344636
1947	9.16164	299.809	41.4797	916.645	1.4276	0.344636
1948	0	294.009	52.0175	918.166	1.4276	0.344636
1949	0	282.583	52.1182	922.221	1.4276	0.344636
1950	4.50629	276.957	41.6811	924.754	1.4276	0.344636
1951	0	282.757	31.1434	923.233	1.4276	0.344636
1952	0.401323	294.183	31.0427	919.179	1.4276	0.344636
1953	2.30474	293.626	72.7012	916.619	1.32808	0.358379
1954	0	305.024	72.5215	912.491	1.32808	0.358379
1955	0.814113	299.169	83.0728	913.67	1.32808	0.358379
1956	0	287.771	83.2525	917.798	1.32808	0.358379
1957	0	282.227	72.8809	920.747	1.32808	0.358379
1958	0	288.082	62.3296	919.568	1.32808	0.358379
1959	2.14421	299.481	62.1499	915.44	1.32808	0.358379
1960	0	299.072	103.601	911.23	1.23732	0.375791
1961	0	310.441	103.34	907.025	1.23732	0.375791
1962	0	304.529	113.892	907.866	1.23732	0.375791
1963	0	293.161	114.154	912.071	1.23732	0.375791
1964	0.997576	287.703	103.863	915.434	1.23732	0.375791
1965	3.41698	293.614	93.3108	914.594	1.23732	0.375791
1966	0	304.983	93.0491	910.389	1.23732	0.375791
1967	0	275.678	124.511	916.619	1.14657	0.358379
1968	0	287.163	124.222	912.743	1.14657	0.358379
1969	0	281.17	134.754	913.165	1.14657	0.358379
1970	0	269.686	135.043	917.041	1.14657	0.358379
1971	0	264.194	124.8	920.495	1.14657	0.358379
1972	9.23044	270.186	114.269	920.073	1.14657	0.358379
1973	2.67167	281.671	113.98	916.197	1.14657	0.358379
1974	3.81831	252.308	145.72	920.7	1.04705	0.344636
1975	0	263.898	145.412	917.152	1.04705	0.344636
1976	1.71996	257.835	155.912	917.152	1.04705	0.344636
1977	2.04102	246.246	156.22	920.699	1.04705	0.344636
1978	0.745315	240.718	146.029	924.247	1.04705	0.344636
1979	3.32525	246.781	135.529	924.247	1.04705	0.344636
1980	4.1623	258.37	135.221	920.7	1.04705	0.344636
1981	0	228.616	166.798	923.655	0.940479	0.334344
1982	6.60464	240.302	166.478	920.441	0.940479	0.334344
1983	0	234.182	176.936	920.018	0.940479	0.334344
1984	1.82316	222.496	177.256	923.232	0.940479	0.334344
1985	0	216.929	167.118	926.869	0.940479	0.334344
1986	1.10077	223.049	156.66	927.293	0.940479	0.334344
1987	0.917311	234.735	156.34	924.079	0.940479	0.334344
1988	2.88953	204.736	187.788	925.437	0.828549	0.327992
1989	0.607718	216.51	187.466	922.558	0.828549	0.327992
1990	0	210.344	197.872	921.711	0.828549	0.327992
1991	2.36208	198.571	198.194	924.589	0.828549	0.327992
1992	4.96494	192.963	188.11	928.315	0.828549	0.327992
1993	0	199.129	177.705	929.162	0.828549	0.327992
1994	6.57024	210.902	177.383	926.284	0.828549	0.327992
1995	1.76582	180.741	208.702	926.023	0.713724	0.325874
1996	0	192.592	208.386	923.482	0.713724	0.325874
1997	1.4333	186.393	218.728	922.211	0.713724	0.325874
1998	3.89857	174.542	219.044	924.752	0.713724	0.325874
1999	2.57994	168.89	209.017	928.564	0.713724	0.325874
2000	0	175.089	198.675	929.834	0.713724	0.325874
2001	1.2269	186.94	198.36	927.293	0.713724	0.325874
2002	2.92393	156.614	229.463	925.437	0.5989	0.327992
2003	2.93539	168.533	229.162	923.235	0.5989	0.327992
2004	7.10916	162.313	239.431	921.542	0.5989	0.327992
2005	0.28666	150.394	239.732	923.744	0.5989	0.327992
2006	1.1925	144.695	229.764	927.638	0.5989	0.327992
2007	0	150.915	219.496	929.331	0.5989	0.327992
2008	5.09107	162.834	219.195	927.129	0.5989	0.327992
2009	7.25822	132.428	250.099	923.655	0.48697	0.334344
2010	4.58655	144.405	249.821	921.794	0.48697	0.334344
2011	4.55215	138.176	260.006	919.679	0.48697	0.334344
2012	1.77729	126.199	260.284	921.541	0.48697	0.334344
2013	12.6245	120.451	250.377	925.517	0.48697	0.334344
2014	5.85932	126.68	240.192	927.631	0.48697	0.334344
2015	0	138.657	239.914	925.77	0.48697	0.334344
2016	0	108.182	270.537	920.7	0.380401	0.344636
2017	0	120.208	270.292	919.179	0.380401	0.344636
2018	3.16472	113.982	280.382	916.645	0.380401	0.344636
2019	0	101.956	280.628	918.166	0.380401	0.344636
2020	7.54488	96.1558	270.783	922.221	0.380401	0.344636
2021	5.81346	102.382	260.693	924.754	0.380401	0.344636
2022	0	114.408	260.447	923.233	0.380401	0.344636
2023	6.21478	83.8518	290.638	916.619	0.280882	0.358379
2024	0	95.9169	290.433	915.44	0.280882	0.358379
2025	0	89.7067	300.42	912.491	0.280882	0.358379
2026	9.72349	77.6415	300.625	913.67	0.280882	0.358379
2027	9.5171	71.7866	290.843	917.798	0.280882	0.358379
2028	11.5008	77.9969	280.856	920.747	0.280882	0.358379
2029	14.7228	90.062	280.651	919.568	0.280882	0.358379
2030	0	59.8143	310.804	911.23	0.190126	0.375791
2031	16.6951	71.9085	310.647	910.389	0.190126	0.375791
2032	0	65.7254	320.519	907.025	0.190126	0.375791
2033	8.30166	53.6313	320.676	907.866	0.190126	0.375791
2034	12.4754	47.7202	310.961	912.071	0.190126	0.375791
2035	5.48093	53.9032	301.089	915.434	0.190126	0.375791
2036	17.3257	65.9974	300.932	914.594	0.190126	0.375791
2037	13.1863	30.009	301	916.619	0.0993693	0.358379
2038	17.9678	42.1258	300.924	916.197	0.0993693	0.358379
2039	10.1821	36.0015	310.801	912.743	0.0993693	0.358379
2040	0	23.8848	310.878	913.165	0.0993693	0.358379
2041	8.30166	17.8922	301.076	917.041	0.0993693	0.358379
2042	0	24.0165	291.199	920.495	0.0993693	0.358379
2043	13.4615	36.1332	291.123	920.073	0.0993693	0.358379
2044	2.5914	-0.0436213	291.365	920.7	-0.000149713	0.344636
2045	2.67167	12.0807	291.365	920.7	-0.000149713	0.344636
2046	13.2666	6.01865	301.248	917.152	-0.000149713	0.344636
2047	3.32525	-6.10571	301.248	917.152	-0.000149713	0.344636
2048	4.32283	-12.168	291.365	920.699	-0.000149713	0.344636
2049	11.5352	-6.10589	281.483	924.247	-0.000149713	0.344636
2050	9.67763	6.01846	281.483	924.247	-0.000149713	0.344636
2051	0	-30.1435	281.386	923.655	-0.106718	0.334344
2052	0	-18.0268	281.457	924.079	-0.106718	0.334344
2053	0	-24.0236	291.347	920.441	-0.106718	0.334344
2054	5.73319	-36.1403	291.275	920.018	-0.106718	0.334344
2055	5.73319	-42.2603	281.315	923.232	-0.106718	0.334344
2056	7.47608	-36.2635	271.425	926.869	-0.106718	0.334344
2057	0	-24.1468	271.496	927.293	-0.106718	0.334344
2058	2.64873	-60.2612	271.201	925.437	-0.218649	0.327992
2059	10.2395	-48.1673	271.338	926.284	-0.218649	0.327992
2060	1.05491	-54.0957	281.236	922.558	-0.218649	0.327992
2061	4.62095	-66.1897	281.099	921.711	-0.218649	0.327992
2062	0	-72.3552	271.064	924.589	-0.218649	0.327992
2063	2.557	-66.4267	261.166	928.315	-0.218649	0.327992
2064	3.52018	-54.3328	261.303	929.162	-0.218649	0.327992
2065	7.06329	-90.3705	260.877	926.023	-0.333473	0.325874
2066	0	-78.3145	261.074	927.293	-0.333473	0.325874
2067	3.25645	-84.1716	270.982	923.482	-0.333473	0.325874
2068	0	-96.2276	270.785	922.211	-0.333473	0.325874
2069	0	-102.426	260.68	924.752	-0.333473	0.325874
2070	0	-96.5694	250.772	928.564	-0.333473	0.325874
2071	4.33429	-84.5134	250.969	929.834	-0.333473	0.325874
2072	7.36142	-120.414	250.364	925.437	-0.448297	0.327992
2073	5.64146	-108.411	250.616	927.129	-0.448297	0.327992
2074	5.54973	-114.194	260.535	923.235	-0.448297	0.327992
2075	3.93297	-126.197	260.283	921.542	-0.448297	0.327992
2076	0	-132.417	250.111	923.744	-0.448297	0.327992
2077	0	-126.634	240.192	927.638	-0.448297	0.327992
2078	0	-114.631	240.444	929.331	-0.448297	0.327992
2079	6.05425	-150.378	239.735	923.655	-0.560228	0.334344
2080	7.25822	-138.443	240.038	925.77	-0.560228	0.334344
2081	0	-144.149	249.969	921.794	-0.560228	0.334344
2082	0	-156.084	249.667	919.679	-0.560228	0.334344
2083	4.56362	-162.313	239.433	921.541	-0.560228	0.334344
2084	0	-156.607	229.502	925.517	-0.560228	0.334344
2085	3.11886	-144.672	229.804	927.631	-0.560228	0.334344
2086	3.76097	-180.201	228.957	920.7	-0.666797	0.344636
2087	0	-168.35	229.303	923.233	-0.666797	0.344636
2088	5.33187	-173.975	239.249	919.179	-0.666797	0.344636
2089	11.6269	-185.827	238.902	916.645	-0.666797	0.344636
2090	0	-192.053	228.61	918.166	-0.666797	0.344636
2091	8.0838	-186.427	218.665	922.221	-0.666797	0.344636
2092	0	-174.576	219.011	924.754	-0.666797	0.344636
2093	0	-209.774	217.937	916.619	-0.766316	0.358379
2094	0.183462	-198.02	218.322	919.568	-0.766316	0.358379
2095	7.05183	-203.564	228.283	915.44	-0.766316	0.358379
2096	0	-215.318	227.898	912.491	-0.766316	0.358379
2097	8.14113	-221.528	217.552	913.67	-0.766316	0.358379
2098	0	-215.984	207.591	917.798	-0.766316	0.358379
2099	0	-204.23	207.975	920.747	-0.766316	0.358379
2100	4.42602	-239.257	207.203	911.23	-0.857072	0.375791
2101	0	-227.616	207.622	914.594	-0.857072	0.375791
2102	0	-233.074	217.598	910.389	-0.857072	0.375791
2103	1.04344	-244.715	217.18	907.025	-0.857072	0.375791
2104	0	-250.898	206.784	907.866	-0.857072	0.375791
2105	0	-245.44	196.808	912.071	-0.857072	0.375791
2106	0	-233.799	197.226	915.434	-0.857072	0.375791
2107	0	-245.669	176.489	916.619	-0.947828	0.358379
2108	0	-234.053	176.854	920.073	-0.947828	0.358379
2109	3.21059	-239.545	186.944	916.197	-0.947828	0.358379
2110	0	-251.161	186.579	912.743	-0.947828	0.358379
2111	0	-257.285	176.124	913.165	-0.947828	0.358379
2112	0	-251.793	166.033	917.041	-0.947828	0.358379
2113	0	-240.177	166.398	920.495	-0.947828	0.358379
2114	0	-252.352	145.645	920.7	-1.04735	0.344636
2115	6.66197	-240.762	145.954	924.247	-1.04735	0.344636
2116	0	-246.29	156.145	920.7	-1.04735	0.344636
2117	0	-257.879	155.836	917.152	-1.04735	0.344636
2118	3.50871	-263.941	145.336	917.152	-1.04735	0.344636
2119	0	-258.414	135.145	920.699	-1.04735	0.344636
2120	0	-246.824	135.453	924.247	-1.04735	0.344636
2121	1.83462	-258.759	114.588	923.655	-1.15392	0.334344
2122	0	-247.196	114.836	927.293	-1.15392	0.334344
2123	0.378391	-252.762	125.117	924.079	-1.15392	0.334344
2124	0	-264.325	124.868	920.441	-1.15392	0.334344
2125	0	-270.322	114.339	920.018	-1.15392	0.334344
2126	0	-264.756	104.059	923.232	-1.15392	0.334344
2127	0	-253.193	104.307	926.869	-1.15392	0.334344
2128	1.1925	-264.998	83.4128	925.437	-1.26585	0.327992
2129	0	-253.461	83.5979	929.162	-1.26585	0.327992
2130	1.86902	-259.069	93.9549	926.284	-1.26585	0.327992
2131	1.49063	-270.606	93.7698	922.558	-1.26585	0.327992
2132	2.23595	-276.534	83.2277	921.711	-1.26585	0.327992
2133	4.40309	-270.926	72.8707	924.589	-1.26585	0.327992
2134	0	-259.39	73.0558	928.315	-1.26585	0.327992
2135	1.08931	-271.111	52.1754	926.023	-1.38067	0.325874
2136	0	-259.602	52.2938	929.834	-1.38067	0.325874
2137	1.99515	-265.254	62.7149	927.293	-1.38067	0.325874
2138	0	-276.763	62.5965	923.482	-1.38067	0.325874
2139	0	-282.62	52.057	922.211	-1.38067	0.325874
2140	0	-276.969	41.6359	924.752	-1.38067	0.325874
2141	0	-265.459	41.7544	928.564	-1.38067	0.325874
2142	0	-277.028	20.9001	925.437	-1.4955	0.327992
2143	7.88887	-265.547	20.9486	929.331	-1.4955	0.327992
2144	0.917311	-271.245	31.4212	927.129	-1.4955	0.327992
2145	4.72415	-282.727	31.3727	923.235	-1.4955	0.327992
2146	0.515987	-288.51	20.8516	921.542	-1.4955	0.327992
2147	3.84124	-282.811	10.379	923.744	-1.4955	0.327992
2148	0	-271.329	10.4275	927.638	-1.4955	0.327992
2149	0	-282.806	-10.3636	923.655	4.67576	0.334344
2150	0	-271.352	-10.3882	927.631	4.67576	0.334344
2151	5.02228	-277.1	0.123328	925.77	4.67576	0.334344
2152	1.12371	-288.554	0.147898	921.794	4.67576	0.334344
2153	0	-294.26	-10.339	919.679	4.67576	0.334344
2154	0	-288.512	-20.8505	921.541	4.67576	0.334344
2155	0	-277.058	-20.8751	925.517	4.67576	0.334344
2156	0	-288.383	-41.5804	920.7	4.56919	0.344636
2157	0	-276.957	-41.6811	924.754	4.56919	0.344636
2158	0	-282.757	-31.1434	923.233	4.56919	0.344636
2159	4.50629	-294.183	-31.0427	919.179	4.56919	0.344636
2160	0	-299.809	-41.4797	916.645	4.56919	0.344636
2161	0	-294.009	-52.0175	918.166	4.56919	0.344636
2162	0	-282.583	-52.1182	922.221	4.56919	0.344636
2163	0	-293.626	-72.7012	916.619	4.46967	0.358379
2164	0	-282.227	-72.8809	920.747	4.46967	0.358379
2165	0.171996	-288.082	-62.3296	919.568	4.46967	0.358379
2166	0	-299.481	-62.1499	915.44	4.46967	0.358379
2167	0	-305.024	-72.5215	912.491	4.46967	0.358379
2168	0	-299.169	-83.0728	913.67	4.46967	0.358379
2169	2.68313	-287.771	-83.2525	917.798	4.46967	0.358379
2170	0	-299.072	-103.601	911.23	4.37892	0.375791
2171	0	-287.703	-103.863	915.434	4.37892	0.375791
2172	0	-293.614	-93.3108	914.594	4.37892	0.375791
2173	0	-304.983	-93.0491	910.389	4.37892	0.375791
2174	1.13517	-310.441	-103.34	907.025	4.37892	0.375791
2175	0	-304.529	-113.892	907.866	4.37892	0.375791
2176	0	-293.161	-114.154	912.071	4.37892	0.375791
2177	0	-275.678	-124.511	916.619	4.28816	0.358379
2178	0	-264.194	-124.8	920.495	4.28816	0.358379
2179	0	-270.186	-114.269	920.073	4.28816	0.358379
2180	6.62757	-281.671	-113.98	916.197	4.28816	0.358379
2181	0	-287.163	-124.222	912.743	4.28816	0.358379
2182	0	-281.17	-134.754	913.165	4.28816	0.358379
2183	0	-269.686	-135.043	917.041	4.28816	0.358379
2184	0	-252.308	-145.72	920.7	4.18864	0.344636
2185	0	-240.718	-146.029	924.247	4.18864	0.344636
2186	0.596252	-246.781	-135.529	924.247	4.18864	0.344636
2187	0	-258.37	-135.221	920.7	4.18864	0.344636
2188	0	-263.898	-145.412	917.152	4.18864	0.344636
2189	0	-257.835	-155.912	917.152	4.18864	0.344636
2190	2.63727	-246.246	-156.22	920.699	4.18864	0.344636
2191	0	-228.616	-166.798	923.655	4.08207	0.334344
2192	0	-216.929	-167.118	926.869	4.08207	0.334344
2193	0.240794	-223.049	-156.66	927.293	4.08207	0.334344
2194	0	-234.735	-156.34	924.079	4.08207	0.334344
2195	0	-240.302	-166.478	920.441	4.08207	0.334344
2196	1.1581	-234.182	-176.936	920.018	4.08207	0.334344
2197	0	-222.496	-177.256	923.232	4.08207	0.334344
2198	0	-204.736	-187.788	925.437	3.97014	0.327992
2199	3.57751	-192.963	-188.11	928.315	3.97014	0.327992
2200	0	-199.129	-177.705	929.162	3.97014	0.327992
2201	0	-210.902	-177.383	926.284	3.97014	0.327992
2202	0	-216.51	-187.466	922.558	3.97014	0.327992
2203	1.78876	-210.344	-197.872	921.711	3.97014	0.327992
2204	0	-198.571	-198.194	924.589	3.97014	0.327992
2205	0	-180.741	-208.702	926.023	3.85532	0.325874
2206	0	-168.89	-209.017	928.564	3.85532	0.325874
2207	0.12613	-175.089	-198.675	929.834	3.85532	0.325874
2208	1.34157	-186.94	-198.36	927.293	3.85532	0.325874
2209	0	-192.592	-208.386	923.482	3.85532	0.325874
2210	0	-186.393	-218.728	922.211	3.85532	0.325874
2211	0	-174.542	-219.044	924.752	3.85532	0.325874
2212	0.41279	-156.614	-229.463	925.437	3.74049	0.327992
2213	0	-144.695	-229.764	927.638	3.74049	0.327992
2214	0	-150.915	-219.496	929.331	3.74049	0.327992
2215	4.85028	-162.834	-219.195	927.129	3.74049	0.327992
2216	0	-168.533	-229.162	923.235	3.74049	0.327992
2217	0	-162.313	-239.431	921.542	3.74049	0.327992
2218	0.12613	-150.394	-239.732	923.744	3.74049	0.327992
2219	0	-132.428	-250.099	923.655	3.62856	0.334344
2220	3.31379	-120.451	-250.377	925.517	3.62856	0.334344
2221	0	-126.68	-240.192	927.631	3.62856	0.334344
2222	2.09835	-138.657	-239.914	925.77	3.62856	0.334344
2223	0	-144.405	-249.821	921.794	3.62856	0.334344
2224	0	-138.176	-260.006	919.679	3.62856	0.334344
2225	0	-126.199	-260.284	921.541	3.62856	0.334344
2226	0	-108.182	-270.537	920.7	3.52199	0.344636
2227	2.21301	-96.1558	-270.783	922.221	3.52199	0.344636
2228	0	-102.382	-260.693	924.754	3.52199	0.344636
2229	0	-114.408	-260.447	923.233	3.52199	0.344636
2230	0	-120.208	-270.292	919.179	3.52199	0.344636
2231	0	-113.982	-280.382	916.645	3.52199	0.344636
2232	0	-101.956	-280.628	918.166	3.52199	0.344636
2233	0	-83.8518	-290.638	916.619	3.42247	0.358379
2234	0	-71.7866	-290.843	917.798	3.42247	0.358379
2235	0.722382	-77.9969	-280.856	920.747	3.42247	0.358379
2236	3.58898	-90.062	-280.651	919.568	3.42247	0.358379
2237	0	-95.9169	-290.433	915.44	3.42247	0.358379
2238	0	-89.7067	-300.42	912.491	3.42247	0.358379
2239	0	-77.6415	-300.625	913.67	3.42247	0.358379
2240	0	-59.8143	-310.804	911.23	3.33172	0.375791
2241	6.32944	-47.7202	-310.961	912.071	3.33172	0.375791
2242	0	-53.9032	-301.089	915.434	3.33172	0.375791
2243	1.28424	-65.9974	-300.932	914.594	3.33172	0.375791
2244	0	-71.9085	-310.647	910.389	3.33172	0.375791
2245	0	-65.7254	-320.519	907.025	3.33172	0.375791
2246	0	-53.6313	-320.676	907.866	3.33172	0.375791
2247	1.20397	-30.009	-301	916.619	3.24096	0.358379
2248	0	-17.8922	-301.076	917.041	3.24096	0.358379
2249	0	-24.0165	-291.199	920.495	3.24096	0.358379
2250	0	-36.1332	-291.123	920.073	3.24096	0.358379
2251	1.35303	-42.1258	-300.924	916.197	3.24096	0.358379
2252	0	-36.0015	-310.801	912.743	3.24096	0.358379
2253	0	-23.8848	-310.878	913.165	3.24096	0.358379
2254	1.83462	0.0436213	-291.365	920.7	3.14144	0.344636
2255	3.70364	12.168	-291.365	920.699	3.14144	0.344636
2256	0	6.10589	-281.483	924.247	3.14144	0.344636
2257	9.02405	-6.01846	-281.483	924.247	3.14144	0.344636
2258	0.343992	-12.0807	-291.365	920.7	3.14144	0.344636
2259	0	-6.01865	-301.248	917.152	3.14144	0.344636
2260	0	6.10571	-301.248	917.152	3.14144	0.344636
2261	0	30.1435	-281.386	923.655	3.03487	0.334344
2262	6.28358	42.2603	-281.315	923.232	3.03487	0.334344
2263	0	36.2635	-271.425	926.869	3.03487	0.334344
2264	0	24.1468	-271.496	927.293	3.03487	0.334344
2265	0	18.0268	-281.457	924.079	3.03487	0.334344
2266	0	24.0236	-291.347	920.441	3.03487	0.334344
2267	0	36.1403	-291.275	920.018	3.03487	0.334344
2268	0	60.2612	-271.201	925.437	2.92294	0.327992
2269	0	72.3552	-271.064	924.589	2.92294	0.327992
2270	0	66.4267	-261.166	928.315	2.92294	0.327992
2271	6.90276	54.3328	-261.303	929.162	2.92294	0.327992
2272	0.82558	48.1673	-271.338	926.284	2.92294	0.327992
2273	0	54.0957	-281.236	922.558	2.92294	0.327992
2274	0	66.1897	-281.099	921.711	2.92294	0.327992
2275	0	90.3705	-260.877	926.023	2.80812	0.325874
2276	2.22448	102.426	-260.68	924.752	2.80812	0.325874
2277	0	96.5694	-250.772	928.564	2.80812	0.325874
2278	0	84.5134	-250.969	929.834	2.80812	0.325874
2279	1.74289	78.3145	-261.074	927.293	2.80812	0.325874
2280	0	84.1716	-270.982	923.482	2.80812	0.325874
2281	0	96.2276	-270.785	922.211	2.80812	0.325874
2282	1.52503	120.414	-250.364	925.437	2.6933	0.327992
2283	5.4236	132.417	-250.111	923.744	2.6933	0.327992
2284	0.41279	126.634	-240.192	927.638	2.6933	0.327992
2285	6.06572	114.631	-240.444	929.331	2.6933	0.327992
2286	0	108.411	-250.616	927.129	2.6933	0.327992
2287	0	114.194	-260.535	923.235	2.6933	0.327992
2288	0	126.197	-260.283	921.542	2.6933	0.327992
2289	0.642118	150.378	-239.735	923.655	2.58136	0.334344
2290	0	162.313	-239.433	921.541	2.58136	0.334344
2291	0	156.607	-229.502	925.517	2.58136	0.334344
2292	0	144.672	-229.804	927.631	2.58136	0.334344
2293	0	138.443	-240.038	925.77	2.58136	0.334344
2294	0	144.149	-249.969	921.794	2.58136	0.334344
2295	3.65778	156.084	-249.667	919.679	2.58136	0.334344
2296	0	180.201	-228.957	920.7	2.4748	0.344636
2297	0	192.053	-228.61	918.166	2.4748	0.344636
2298	0	186.427	-218.665	922.221	2.4748	0.344636
2299	0	174.576	-219.011	924.754	2.4748	0.344636
2300	0	168.35	-229.303	923.233	2.4748	0.344636
2301	9.5859	173.975	-239.249	919.179	2.4748	0.344636
2302	0	185.827	-238.902	916.645	2.4748	0.344636
2303	0	209.774	-217.937	916.619	2.37528	0.358379
2304	0	221.528	-217.552	913.67	2.37528	0.358379
2305	0	215.984	-207.591	917.798	2.37528	0.358379
2306	0	204.23	-207.975	920.747	2.37528	0.358379
2307	4.39163	198.02	-218.322	919.568	2.37528	0.358379
2308	0	203.564	-228.283	915.44	2.37528	0.358379
2309	0	215.318	-227.898	912.491	2.37528	0.358379
2310	2.16715	239.257	-207.203	911.23	2.28452	0.375791
2311	0.28666	250.898	-206.784	907.866	2.28452	0.375791
2312	0	245.44	-196.808	912.071	2.28452	0.375791
2313	0	233.799	-197.226	915.434	2.28452	0.375791
2314	0	227.616	-207.622	914.594	2.28452	0.375791
